	sample	Activated B cell	Activated CD4 T cell	Activated CD8 T cell	Activated dendritic cell	CD56bright natural killer cell	CD56dim natural killer cell	Central memory CD4 T cell	Central memory CD8 T cell	Effector memeory CD4 T cell	Effector memeory CD8 T cell	Eosinophil	Gamma delta T cell	Immature  B cell	Immature dendritic cell	Macrophage	Mast cell	MDSC	Memory B cell	Monocyte	Natural killer cell	Natural killer T cell	Neutrophil	Plasmacytoid dendritic cell	Regulatory T cell	T follicular helper cell	Type 1 T helper cell	Type 17 T helper cell	Type 2 T helper cell	group
425	TCGA-A7-A4SE	0.455764909702103	0.753651419847203	0.719225643339961	0.6390418546301	0.801621948582122	0.805824929054305	0.93978287615066	0.807836575386823	0.683883141029028	0.740545729235215	0.427218381079381	0.769489341174187	0.473017945030944	0.793821418501065	0.584929556011654	0.576596019311639	0.824599621679743	0.592462141636431	0.783303491003492	0.786774480136949	0.580875688939307	0.311854903179744	0.836711055882454	0.761695697612986	0.661483731341719	0.678923932627729	0.470468993086305	0.71929348598879	high
426	TCGA-A7-A4SF	0.532576837533188	0.721339449095142	0.800023913233999	0.618949030689902	0.820050439720527	0.875532442520044	0.930681911033555	0.767727133820284	0.64304801305086	0.710320032292182	0.45874935176986	0.731224222045788	0.572877084861847	0.810933291733291	0.566995880006933	0.503500798425475	0.780047373151964	0.543698926411701	0.802781701964128	0.706467885809197	0.532672708658633	0.246272158479952	0.77889650712142	0.647029607215273	0.62533181194782	0.641217088794871	0.4111048011556	0.632618896146656	high
427	TCGA-E9-A1N4	0.592392380632377	0.76276374710986	0.7869364071638	0.655393239219074	0.801422029855821	0.840156319696916	0.955933180257591	0.821811269874895	0.746230344126912	0.760015440798962	0.525410370623027	0.763259470497207	0.649320668951933	0.863499799317169	0.669555300663233	0.648323989782209	0.85370968866814	0.61317556263249	0.820876251440383	0.776602181507489	0.591846130220012	0.392295435376113	0.835280801918316	0.733582389389631	0.700049202018321	0.705201880316758	0.479995885198428	0.728097165850583	low
428	TCGA-E9-A1R6	0.270028149879275	0.615230569453538	0.69817468760779	0.605245916845491	0.772919983690751	0.849241444204936	0.897980764565785	0.828067978888754	0.654153847345893	0.68712515251294	0.445914235291549	0.701204560905878	0.452095000988323	0.801682591529402	0.584684612217783	0.528817127759968	0.775795015413785	0.636384707394178	0.785357639070063	0.765845049287788	0.556686701020193	0.344824433137354	0.789428434879348	0.680313769496222	0.6209008799276	0.613506748080467	0.444679582010698	0.655774300762296	high
429	TCGA-E2-A1AZ	0.608173815615115	0.859618456044238	0.845765950654206	0.665948550515152	0.789801676325691	0.758726359976987	0.941383405964777	0.792918713409531	0.733146796753898	0.751045521088675	0.505051439677294	0.767996853147679	0.660156553801445	0.824037176769622	0.62405889805248	0.640934061371778	0.88567840631665	0.615475557605236	0.79441918740439	0.793466551990992	0.594986171665206	0.353966343596936	0.807843109881176	0.804120784509305	0.673271082265497	0.706550409323993	0.486599708859837	0.744661652874804	high
430	TCGA-D8-A1XF	0.486657825628604	0.693461879819044	0.696802465141331	0.577976804390065	0.736264788120541	0.829413652079934	0.89715491175745	0.802633102727218	0.674406150939669	0.645776309162391	0.453190736520616	0.739027452447843	0.520664316970217	0.769110369531753	0.538289450827175	0.556086583850929	0.720725560775546	0.581888092413385	0.76739752211839	0.712077678984122	0.505765250621412	0.307479446344864	0.755496440051181	0.678161794210305	0.601029834272359	0.585990118415822	0.454845378564278	0.636677743843125	high
431	TCGA-E2-A14Q	0.481987333425829	0.726224490473133	0.784037958595598	0.596276135399575	0.791542793455045	0.838068732469995	0.935423682134077	0.788711917940543	0.663611106530029	0.688190772259246	0.515326613086619	0.717440786746428	0.495560842046378	0.770906315212135	0.540237882382542	0.597095080841024	0.74020427066333	0.59447454256213	0.779995641081783	0.752991398806632	0.603087732419623	0.343149918135137	0.789802876899714	0.626081034597775	0.624302450512736	0.64451400119582	0.472752628432857	0.698253318665306	low
432	TCGA-E2-A105	0.341079373854856	0.628535273759363	0.71243500133598	0.568580879801014	0.741870805957122	0.796986200090445	0.888084603285915	0.797684048313355	0.618322201453217	0.619440628107852	0.42711279601127	0.729380235030606	0.395888168843378	0.761003239853186	0.526762832850213	0.499106999493048	0.716341637600334	0.587420729423818	0.758748525076232	0.738501745498781	0.504506056623238	0.255407162399688	0.775182662652384	0.669622919131281	0.593694632164791	0.58112360384586	0.456891294803455	0.627285381234905	low
433	TCGA-B6-A0RQ	0.413270987206393	0.498852223679346	0.685978794067925	0.545426496421482	0.835227273059326	0.804510453952596	0.916064337924766	0.742556172930124	0.644193106264651	0.695388791696726	0.415957472343386	0.690541739548662	0.462497843808246	0.831360034198865	0.528495221700931	0.573458916613726	0.730337128948345	0.582309257725701	0.768662987989572	0.75433195757313	0.538251071027733	0.18988654216949	0.830147006155339	0.585482730031034	0.638461027975078	0.613909765387939	0.455800763186297	0.645854186904306	low
434	TCGA-B6-A0I5	0.520884044885342	0.685522309402401	0.803217346111378	0.634506102238765	0.800054016362331	0.853836569151151	0.927706788064483	0.765264894893641	0.667590592271801	0.696000715661858	0.482740455766316	0.716963263705756	0.543321318230193	0.789231550419992	0.610895350289622	0.616435488407346	0.834629117546255	0.595306547336549	0.806504515426891	0.770317669800071	0.549450837993186	0.366491280135186	0.798387735887732	0.671453087051128	0.639153450369748	0.650616466731219	0.512983460243884	0.650122955598179	low
435	TCGA-LD-A74U	0.488389543327315	0.644950160511584	0.765657678958619	0.632996873865005	0.818745902334122	0.857305542777659	0.94727340773188	0.835088698345863	0.72676403783533	0.763977683633764	0.486807229481566	0.776974479021845	0.499473504905447	0.827424342963056	0.668353343154157	0.628250176641538	0.849780256235654	0.607243471797887	0.811947437450914	0.784273905851237	0.597960842951482	0.331648040592541	0.828966360698396	0.768324216256363	0.694419017193289	0.678168148256278	0.474838184684322	0.684996137958543	low
436	TCGA-AN-A0AK	0.487204044620155	0.79886479197784	0.789375408492668	0.59983562110675	0.76286523036727	0.829602296463029	0.904973970284751	0.80278740655168	0.641213763321007	0.700138156643997	0.487946808794954	0.757691196270028	0.604423575923295	0.777349082046921	0.597377080242284	0.490501441407149	0.805305821725096	0.565378923800088	0.81855885969349	0.711353564862143	0.566707284686762	0.347583844198395	0.79812506857174	0.70891834909405	0.656077579387493	0.637988256796327	0.50528552507564	0.669545727562068	high
437	TCGA-A2-A0ES	0.501204937518484	0.699823042502283	0.782683986155761	0.63483035338282	0.819153258834801	0.795619061186284	0.940661886996051	0.819006720846584	0.69534444489955	0.709642023518958	0.547553285954336	0.7654014451423	0.520279630588749	0.842332165571129	0.620977680721995	0.68465816481499	0.814618949771315	0.613462752774003	0.814485611173131	0.793068632571703	0.615965224494102	0.387482171982776	0.846003671184456	0.706975474442532	0.681202611863944	0.692278193192969	0.500629145589595	0.720524977588868	low
438	TCGA-BH-A1FC	0.687333620679688	0.867370956972625	0.894273065726182	0.676224693437965	0.767302695350253	0.788946794610302	0.917110152877092	0.795012997855849	0.730638032642899	0.757593443697674	0.487542531129996	0.783816611224363	0.675619010437719	0.813582969819805	0.625436311652996	0.463150316612949	0.877829635369503	0.613400588157555	0.779312829866078	0.791855154029067	0.65452262017076	0.317154494643734	0.803716828496186	0.793562629740251	0.687925651703868	0.707553029213338	0.494456021297775	0.750414446626618	high
439	TCGA-E9-A2JS	0.298897057032378	0.685944853452883	0.741344482235936	0.586375980608634	0.778459791356268	0.835333479962153	0.89419622900007	0.812319158692239	0.659737707428657	0.691992097330422	0.396398702666819	0.724183338207643	0.43675744100011	0.801058961339297	0.577259178878882	0.562023310891326	0.794986600995502	0.609373509947882	0.762853463744161	0.729376462959636	0.524657682098875	0.240030983915609	0.77821416976875	0.677697623616666	0.633276036085222	0.614243167457751	0.414751783479869	0.649736320010787	high
440	TCGA-A7-A3IZ	0.246514282548401	0.642868296744613	0.684284132207633	0.568910773744005	0.729160748174702	0.753617043172925	0.864046780790205	0.782880193626391	0.671039707658364	0.661962916308509	0.482014362145987	0.682729184225544	0.466918586801337	0.754152965187352	0.571720069583178	0.637443571043518	0.736475536363964	0.613055356486124	0.767198200317652	0.730049934810391	0.488763067304655	0.350365524339869	0.792380226721815	0.639084143120678	0.568724963072696	0.57709330873271	0.436636379600991	0.692401964969124	high
441	TCGA-E2-A1B0	0.576866202096974	0.812183477209104	0.809891600521549	0.647181053898749	0.802408546632621	0.806950181269385	0.935438027616439	0.808290230226489	0.713352495926915	0.726039214616647	0.475525045086512	0.788372062093513	0.610138695707925	0.834320019489816	0.62855132274971	0.548816672483151	0.846580092876501	0.638472393620645	0.799171731418871	0.77106011434771	0.604237179963996	0.355898657763909	0.810585620151874	0.747410559898904	0.710977403639907	0.710633902431337	0.539982101510282	0.697024237207995	high
442	TCGA-E2-A1LI	0.589383244109868	0.844459184255297	0.805307234604852	0.67454466904749	0.79517834448327	0.738641471379026	0.930763908877296	0.758837922679745	0.665827162232304	0.717713216269317	0.460750239576433	0.758361473350783	0.615219244466151	0.783331977867244	0.578791218611005	0.514760566357691	0.840068482742853	0.606499784917544	0.827566926430214	0.753398457269831	0.600615775570709	0.371267925030775	0.795160520665294	0.696929352397366	0.664777037297606	0.660437965792471	0.480555860308264	0.737555127530688	high
443	TCGA-OL-A66I	0.66612162346532	0.878625976382818	0.956881474869755	0.715865645901365	0.848115723712853	0.821167243216613	0.966421434917742	0.813845155988963	0.688265984888099	0.844271005113561	0.484739137800289	0.774603510490458	0.664779438335447	0.791800650048752	0.69224451565021	0.620373457658841	0.92072174024747	0.631205369974332	0.81697125468882	0.835341052677255	0.660818992132489	0.382309329103012	0.826969956152349	0.857073538699465	0.7230634815197	0.752009966968765	0.486119281334247	0.747491013561519	low
444	TCGA-A2-A25A	0.566437352180572	0.748708794909621	0.814530845363835	0.602162991628541	0.829303093555161	0.804583826749171	0.939549995744311	0.815793632293696	0.733664512615129	0.769314042316357	0.539985827696812	0.756939218699545	0.587809427352616	0.829442242874763	0.650805455999152	0.689561102139305	0.843293444177787	0.616649874251883	0.806842527658924	0.819548878545324	0.597416385393649	0.33546894544812	0.825312637636177	0.737412824371342	0.683819667619357	0.70935866689984	0.488883375617263	0.748651613344019	low
445	TCGA-AC-A3BB	0.68679520103997	0.719813527020085	0.887455113310566	0.664024730889029	0.806894635660645	0.840340833468289	0.954387750116798	0.827556531123931	0.682526619819496	0.803221265282521	0.564918558637325	0.7755595867443	0.670518723196386	0.846226682906872	0.674873862613874	0.653753466822058	0.886589569496635	0.606654866224782	0.85233545110236	0.797412119452114	0.630139674429326	0.404380409684828	0.806505409045188	0.748017923039279	0.716079716749744	0.732965822977683	0.505381852003885	0.690415932802537	low
446	TCGA-E2-A156	0.102293314336842	0.628262189547489	0.611932642631415	0.604075795512269	0.727530719317434	0.75851899022935	0.878280665966531	0.777689543716643	0.684130166523721	0.594779984920458	0.509935854786497	0.673742635821838	0.40543319543443	0.839116704768906	0.518051895442017	0.559713798695814	0.753951124945555	0.585314118425832	0.765722651588224	0.717550704246974	0.479767377139492	0.237150930795891	0.797609157823824	0.659022537767907	0.579608964565125	0.539649312922896	0.439464201261726	0.644714056865639	high
447	TCGA-E2-A15C	0.612775068629603	0.667404774112841	0.770215275276064	0.621384077445785	0.775844367606996	0.829527398152809	0.922591897628005	0.807729178369944	0.679042592419325	0.696046351801976	0.484222829670357	0.672370601901848	0.626376419447857	0.808997434477743	0.563047495953224	0.617524780579646	0.781336492742025	0.625747839319766	0.762863371335239	0.787210053246273	0.53497517412748	0.275917905761958	0.784270920082587	0.676991954594508	0.620244068842878	0.640053020054952	0.456658518753084	0.695834540210978	low
448	TCGA-A2-A04U	0.495153592407404	0.693655715319261	0.706317845147748	0.542001522976113	0.761099435381701	0.796928246902444	0.863720102986373	0.763697295518239	0.663451984026444	0.683510891435148	0.387427996329579	0.694577396887934	0.427004139025622	0.789676000374064	0.529069624553459	0.422908405817577	0.752552142897496	0.580891866140738	0.772974356948528	0.748390950992189	0.542897907091916	0.301758572184659	0.791972419939457	0.62678497677603	0.612500323378578	0.631521830452032	0.452104143163894	0.677384938727742	high
449	TCGA-BH-A0DP	0.554839288411379	0.711310265979046	0.811073738682704	0.638823634677068	0.808499469077665	0.797446571650864	0.929147342651821	0.831688607610639	0.726924872588481	0.740340909460193	0.528496930610002	0.741495894529014	0.562078682435237	0.826134755154316	0.644108157613334	0.644966060519134	0.868165050196358	0.636743445726044	0.817547496671969	0.780579307711528	0.583264306740654	0.304355776386523	0.812421462129622	0.722788806691065	0.657409753785983	0.677340920525314	0.474552780457599	0.718265477169392	low
450	TCGA-A2-A0SX	0.710448954736289	0.854108424983719	0.882032531484086	0.690082974082549	0.801365758533154	0.788291718317705	0.957451661812092	0.820528909969989	0.73740725319	0.801355879229737	0.506299675580317	0.794722245260127	0.726232914579019	0.843399213056661	0.666298655258509	0.557058420486055	0.896982167874833	0.634345595253187	0.828129481576419	0.822788528257204	0.60978629140687	0.348050120733451	0.821343094393307	0.806505294770622	0.717993818883034	0.763676785246107	0.485956332516056	0.743865491016265	high
451	TCGA-D8-A1XQ	0.594726941490777	0.803028268851214	0.844789184735731	0.695239896725905	0.811628410788104	0.77699742627807	0.958859855772623	0.836951678882556	0.695569755629136	0.739719756518169	0.460801109084098	0.811744316896969	0.652222506944581	0.810634798928822	0.658018691576463	0.519384215695232	0.910734507701803	0.603570171960556	0.808149341859021	0.783899733890258	0.617811149772848	0.352885282816196	0.8292637319378	0.831819453072724	0.708520424968816	0.704702087702237	0.515907234663903	0.686145264695594	low
452	TCGA-D8-A1JP	0.439494500360982	0.71294241007892	0.797027313554196	0.61255580361255	0.779400842413628	0.800368078745436	0.909294828797629	0.840087995895732	0.723148480029595	0.71230139143012	0.427321327728666	0.73841511339207	0.537936285529536	0.808853577661952	0.626724267762634	0.569187517533178	0.871356010766749	0.647893944556296	0.791019713213501	0.792829483067387	0.589932790508437	0.345525020070097	0.80052943142576	0.766721712012239	0.698293423619342	0.668926116828036	0.502989962238416	0.704974555177491	low
453	TCGA-EW-A3U0	0.792541492461757	0.853752312806639	0.929907996190229	0.664244315272219	0.784793188803665	0.798949853867751	0.96090796368015	0.836655921645112	0.715640590362973	0.83829557800518	0.564207902991361	0.78470883171858	0.749550708109942	0.804998689440269	0.697973769501672	0.67103610895996	0.958009366243	0.658064802719282	0.85607241592126	0.812147590767518	0.661563448365254	0.38085758103636	0.852986429023285	0.826885548638315	0.756322794308395	0.761573381904633	0.497178332085266	0.735491891580879	low
454	TCGA-B6-A0RE	0.504579071689788	0.751278860715637	0.72458936588127	0.613621892857035	0.778555900072323	0.807299508573896	0.91040311117743	0.81244475513149	0.644940451589708	0.695234579845615	0.426276589662423	0.752024600766463	0.477701269782887	0.794066667284739	0.566772069058745	0.498492684736782	0.791923971683532	0.575987938427331	0.799462017133049	0.748602776692064	0.547665628733292	0.328504821044201	0.817175474592926	0.743610428313593	0.62544882806818	0.656585854555679	0.469369233435389	0.721865665790394	low
455	TCGA-BH-A0BM	0.531819325605254	0.571347208708517	0.756762749670621	0.585709096091771	0.792433012745185	0.816852746225465	0.950487097112592	0.759346128185902	0.677076368460646	0.685593589769068	0.516486718567098	0.696010303407852	0.530051427850405	0.80238975756963	0.59298695578233	0.602734375193612	0.751723039007573	0.606074691169687	0.822540800935573	0.772682726660018	0.546294026632605	0.275201495756168	0.800855610512125	0.622809948551096	0.657183999867092	0.668629133615518	0.500023623919633	0.666676851271177	low
456	TCGA-A2-A0ST	0.871642427334672	0.881473876586794	0.953849684560352	0.752642043579292	0.825359490164879	0.835193101111459	0.979199097679082	0.836649983341829	0.72352520503439	0.858104611368298	0.563595226197531	0.811999371272332	0.849632052866567	0.833195815605759	0.712162756456081	0.634435220988311	0.95996931208859	0.714697907958953	0.859639857831372	0.833565076455015	0.669710205006294	0.457653227633381	0.845523717405515	0.870994368394076	0.741709252951427	0.784568554596802	0.569279314424682	0.780304238917806	low
457	TCGA-E2-A2P5	0.386474239589955	0.724039901268404	0.804868583927948	0.588275272419862	0.799444215792743	0.851701813138956	0.929749500966372	0.790243587473498	0.692189977659729	0.680311431959301	0.425714841671265	0.689962573515999	0.471847257471875	0.788845562419999	0.589860111188147	0.59892390827901	0.783793498766838	0.597641961844695	0.801125737708874	0.760422738593069	0.545197153345439	0.251831047293271	0.762910706963548	0.65260007599476	0.644810858024175	0.642504401871687	0.457962178028506	0.671679587189663	high
458	TCGA-C8-A1HN	0.339649292213511	0.723587309339496	0.735389310635829	0.613728885987885	0.780622854796769	0.847342095652958	0.889170623930881	0.822059765852764	0.661633364381298	0.647750497428334	0.513581498112351	0.711565474921427	0.534060391965195	0.806559059514451	0.600188073721995	0.512659846337667	0.778836976920683	0.563314721867225	0.804294560074967	0.752589157809223	0.544976985424432	0.340160805698892	0.778743884594133	0.697742876200414	0.631247005795418	0.617626273161107	0.426084948657726	0.69308124397857	high
459	TCGA-A2-A0YJ	0.325327748909256	0.683862334948239	0.688951060021789	0.608282038049878	0.79602832222682	0.813742613464752	0.942046838643405	0.800907119115955	0.653944772616395	0.646096066446138	0.3909412080717	0.78325874624121	0.439393835333651	0.785037444781516	0.464535618204048	0.482231050380572	0.74492595722089	0.598221537190829	0.798794049510261	0.710133468647491	0.539864082048079	0.286444940293466	0.786082967384412	0.717568905068466	0.640799747713433	0.628311392343041	0.477044567568516	0.641076439441699	high
460	TCGA-B6-A0X4	0.140090552478244	0.521771377173894	0.552141164915577	0.59891273013398	0.756748109189167	0.80633058175809	0.865140785756356	0.710537153611392	0.620868332386519	0.564574786013703	0.471885856575554	0.610087706914595	0.320698231513442	0.779915377956098	0.47737505629073	0.425802615672323	0.617225839632559	0.559654241887212	0.755152332829221	0.692762971199639	0.460591082001114	0.241914151031081	0.776979263700236	0.581421033772291	0.528211937636217	0.510259457617582	0.468968814645205	0.551183808406659	low
461	TCGA-AR-A5QM	0.509903152975407	0.727045061157225	0.8056825901498	0.620356793051551	0.822201116498335	0.828570900639618	0.9508848859378	0.837215957606332	0.711058570644988	0.733394492118	0.546459035981566	0.74974220438451	0.556652576474407	0.822437397366666	0.646052419821549	0.741365872843026	0.841402741194151	0.591514099015568	0.809873726920065	0.76944457204195	0.560925201939628	0.376506429832283	0.817342141408544	0.734683030784473	0.693715991700123	0.690368732662678	0.499930667027467	0.695533757943616	low
462	TCGA-AR-A24R	0.51249030364544	0.733920849572835	0.819476294084242	0.655771655641985	0.77153888877074	0.804738308648259	0.939819706646566	0.818890123269773	0.664843251710563	0.715835785062942	0.487551790992776	0.784725283877601	0.601337567474281	0.849753146375706	0.597980904692408	0.586000414388265	0.827462264337381	0.604020307657609	0.812707328917024	0.767270356122069	0.556976261377479	0.335626465602029	0.823323107017787	0.70506382100916	0.652946800141437	0.651300531294822	0.444382216938281	0.711959152354005	low
463	TCGA-AR-A251	0.502979198002193	0.804842131981146	0.758352756532127	0.619495479997705	0.753167192059591	0.770274842043681	0.918554640593133	0.808712367485106	0.705944689314312	0.723719119847425	0.437703119628612	0.799503719942808	0.521452821457726	0.832163079360971	0.582821383271795	0.603193802657247	0.784862218432244	0.607638363904506	0.813263141724323	0.757943026948467	0.589850194375658	0.321002762664281	0.836186520802609	0.737975729962708	0.698676636268769	0.658522010750571	0.524508612900855	0.764760414309178	high
464	TCGA-C8-A1HM	0.625118349776844	0.88418645422429	0.950042601066084	0.657869234692196	0.818111470531375	0.81392493952201	0.943988016714954	0.805519108277306	0.696027033196423	0.809739024932535	0.502077071023189	0.771433302030506	0.680986654496418	0.835895336671373	0.639419892310928	0.598878961712514	0.933777622564655	0.635091607566468	0.82253717898055	0.784081489660569	0.673264930887169	0.364798219037362	0.803774038143756	0.770668976918083	0.71839078937193	0.699323383881198	0.498121160162807	0.741439026024654	low
465	TCGA-AC-A6IX	0.573073704484299	0.692571397848649	0.78923585505413	0.62233345211201	0.808507158299776	0.813078305362763	0.94417158613865	0.814345925247765	0.719196442444428	0.76716917641253	0.527068827971692	0.757841885749458	0.57967808359598	0.841476021620872	0.633284425138895	0.67527113252794	0.868205698357942	0.599036068273031	0.802966935059602	0.791025801871362	0.566253915822393	0.444634433577679	0.801571875423839	0.737455006401588	0.715408541115139	0.693019761535696	0.519492233484533	0.705179935005789	low
466	TCGA-A8-A09A	0.503469231640042	0.699953239500101	0.806211012315185	0.621033603338923	0.800586096131589	0.850695396782642	0.942856704854543	0.819833896207585	0.690756373073234	0.713532877922469	0.449688015290283	0.748488722860179	0.526308896994333	0.834837658220055	0.61325915866234	0.615591587644585	0.805643469634333	0.626211814526181	0.835435628100846	0.779495666536542	0.578620888858926	0.274990425691084	0.79514362585983	0.718257858668284	0.666126971972099	0.690276348357232	0.489310872552748	0.713860132128484	low
467	TCGA-AN-A0AL	0.743501697934606	0.838837960834253	0.828615084462041	0.688126618008688	0.797593517190652	0.827306620357192	0.963231997686639	0.837664890312067	0.698231141945074	0.762664335240342	0.528222469600162	0.77652924035743	0.721921219868793	0.819046145428674	0.683446478551424	0.649386329800685	0.861401745785443	0.688247051090323	0.849402261086396	0.747567985407047	0.605017445687518	0.361159807809994	0.820388226195955	0.753968071713701	0.695046809668507	0.719199389095146	0.526305098716253	0.748852271574663	high
468	TCGA-C8-A1HI	0.477151911712662	0.68019564216503	0.746884952625699	0.623865540089957	0.809407837253611	0.847945802910966	0.92389872642279	0.790307264031608	0.653045720522184	0.693984421021777	0.485824064712621	0.710165240156163	0.519992227195615	0.797391046161119	0.58670584991848	0.612558098918514	0.764594707269491	0.577664291460249	0.765227327074226	0.779313883773606	0.554672833000758	0.39388887166877	0.796942263368955	0.683629728122351	0.646258905892834	0.643292439314983	0.490507810874791	0.696390983025945	low
469	TCGA-A8-A0A2	0.50283834145794	0.679613744018477	0.780890272228373	0.598393430774259	0.752142154234146	0.837631327573012	0.904306449265621	0.748447246798646	0.693845518309509	0.70080208172512	0.487795674807223	0.65905384920547	0.545800567834327	0.813586657487029	0.546833990136063	0.531488369935681	0.81362957561216	0.595103527512556	0.760016590857829	0.765087358004096	0.516421897924833	0.241831988852156	0.780350092078046	0.661450997657145	0.614642434413626	0.632706964934871	0.395594512177802	0.674578979387145	high
470	TCGA-AR-A5QN	0.548309037743807	0.750224900675594	0.768243191731728	0.628441489876782	0.79125350871296	0.854715262419133	0.943681007500517	0.820575411351283	0.713925626419513	0.737934807457661	0.543507489426093	0.74088785311042	0.568007100396231	0.822556798335202	0.627074069492702	0.662668110480515	0.831574249001766	0.60314096306742	0.797596604372309	0.761262248898115	0.571409137782864	0.459863580967542	0.80509555552941	0.675052376804048	0.673357466015456	0.684129711320124	0.499124243879053	0.697059817959152	low
471	TCGA-A8-A092	0.385877864074491	0.739964073430583	0.73819067519729	0.61935259420515	0.758572995625377	0.846382911177154	0.911826915001673	0.823798105467643	0.675626804164163	0.659344628687877	0.42828798492131	0.737896312468159	0.482034955134206	0.838027123563096	0.588804538205602	0.585082847177278	0.797286630546186	0.609786756498231	0.773095156592801	0.740349219121115	0.540009405020571	0.316740583117019	0.769410272731638	0.721027819867868	0.67099536314731	0.624511308646351	0.472397940757882	0.688641609640924	high
472	TCGA-B6-A0X7	0.419094982715272	0.576120580851135	0.69389816482919	0.557852218883989	0.7738064415739	0.842041708794606	0.901390881850059	0.787839841614208	0.654913956771412	0.67246547715232	0.421621687013541	0.720757437467887	0.450200277972661	0.811580779139147	0.565685944274448	0.594789208128639	0.716112671709875	0.584477897729213	0.744662365781273	0.755465786094754	0.544518222730332	0.175933697187773	0.79906874322133	0.624551865791368	0.615034737230441	0.613905431882083	0.453463260589523	0.66083455479029	high
473	TCGA-EW-A1J6	0.53009054169281	0.76223038585936	0.837101914582504	0.641724675103983	0.764546945375415	0.77368009884764	0.90437886366447	0.771332753187147	0.668189539687457	0.68103726753131	0.512387265370153	0.742613048798587	0.609847261692489	0.754368194103744	0.58458632259133	0.504757189805288	0.805637340531027	0.577902818921525	0.7976568254362	0.736253348488151	0.571002839674549	0.381951407357329	0.785175030719189	0.683293723405568	0.644082344611275	0.621339640232175	0.46166581664681	0.672869366901201	low
474	TCGA-B6-A0RP	0.495787986468146	0.672399005827602	0.803703833767348	0.626315130356994	0.77993072320655	0.845970039562959	0.929335339482681	0.817159879390685	0.680023267398716	0.743072666619098	0.532597279626571	0.711943753863757	0.557070549975731	0.80761572046282	0.613182748937936	0.613690928605397	0.817252103053474	0.613253867490125	0.787946713887359	0.788337256804185	0.58488944707298	0.333153117224369	0.823794012515428	0.717010183425505	0.670988044411962	0.685866513010321	0.456948258532798	0.658874604844752	high
475	TCGA-AR-A1AH	0.304779831518489	0.766597894297074	0.660732012300722	0.575821493038826	0.744039470874587	0.791088882342391	0.875613199790263	0.780327350075355	0.655534903002758	0.621722116418551	0.444501930454607	0.701363657665916	0.382042125757481	0.75119342249047	0.518283611022034	0.601127807589495	0.745249940094591	0.61635512891516	0.75395521863297	0.715864382492436	0.50393946221943	0.357165350603985	0.770561075973631	0.617483034800153	0.578092053169488	0.587181754186172	0.43792079979176	0.734587993748991	low
476	TCGA-C8-A8HR	0.594474478489691	0.76518195731241	0.865038814586	0.656353164036397	0.798069755633531	0.851370677257991	0.947541356398397	0.820761961673499	0.690656238198256	0.805312545419873	0.547282122213169	0.747886117683896	0.636089215944399	0.803254725561563	0.648716186724956	0.637321398089993	0.905368829789887	0.610878428395306	0.817350553239111	0.811132455090263	0.615758392495506	0.352011987777361	0.84728709655438	0.783429070806943	0.722398044156258	0.723412051640016	0.516182551335764	0.714938884618834	low
477	TCGA-D8-A1JE	0.250501483444226	0.727171460032722	0.760294093286955	0.618799516524139	0.793550089421296	0.8145429469737	0.943103417003517	0.864141469124962	0.713651570974532	0.706438498328499	0.513273650742068	0.709603051099328	0.534227630371701	0.797165842606604	0.624904021415285	0.5627940102157	0.826538294590894	0.611667414135873	0.776660848516225	0.787157007078194	0.567800628041364	0.384312963072385	0.801351895781674	0.730616224311998	0.674934049501797	0.645715942115397	0.503965663281987	0.717153545789947	high
478	TCGA-D8-A1JF	0.567092395854832	0.740616457407512	0.79497057035327	0.641618974455044	0.782081971709743	0.811510877497843	0.928709817347438	0.822903517935706	0.698890998043003	0.684190359250628	0.425172182772872	0.758909040313919	0.612462448128236	0.856492544093674	0.586718745752877	0.546100156001293	0.825139839287977	0.639876428651053	0.798778925778072	0.740397888238676	0.546047951211791	0.369811910516154	0.774387740190364	0.707645417678226	0.686926311776323	0.673315846052888	0.517152157369018	0.65209754479387	high
479	TCGA-E2-A14P	0.618526673471086	0.781899969395736	0.829734010026798	0.644468810898112	0.773558910980275	0.797007185717843	0.923134949101076	0.762957432136625	0.660613338260971	0.699819851265426	0.435151203217614	0.75681265775087	0.607459019094611	0.804014856262688	0.587068677896883	0.524408830801591	0.829220754996476	0.646066028036945	0.803353594329781	0.745653601606538	0.574720352886109	0.382080674862829	0.785352555450643	0.707185043986263	0.689617063122164	0.650079762585105	0.491239596271972	0.679165371506017	high
480	TCGA-E9-A22E	0.454020003030713	0.71553687452294	0.844193800231356	0.623859075626755	0.827012935745324	0.828052853807246	0.962641459227047	0.868986373248977	0.706867695563446	0.752517650612329	0.469946165201554	0.771324741823058	0.54723474319343	0.837824462656228	0.615805543685457	0.605807277373295	0.88779490329388	0.641520860594973	0.822376070774183	0.808256585848207	0.616763308443133	0.412731435552649	0.801274406908084	0.750801392413206	0.710281729615975	0.689756765803763	0.473591783071528	0.74038649002839	high
481	TCGA-BH-A0DE	0.487857141308165	0.725368590857513	0.796933439824485	0.659612264968185	0.817043857685079	0.80187710175804	0.941721596928232	0.821729518599084	0.702321981444387	0.760599639571475	0.568171319630139	0.77806354663924	0.544647378351687	0.822261415224837	0.662567484320443	0.639476083222624	0.853956918413573	0.599242429639973	0.817478899702746	0.801435427851677	0.59530647971716	0.396162334686939	0.820649779748227	0.759924226886961	0.680714235315211	0.687067344229353	0.507461103202066	0.712869641330468	low
